order_id,customer_id,order_date,product_id,product_name,product_price,quantity
order-35241-GE20BA,Customer_54,2023-10-21,PROD-98653-BBZ430,Artichoke - Fresh,52.79,3
order-42461-QXOR53,Customer_22,2024-03-31,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",64.66,1
order-56336-K28HFS,Customer_66,2024-05-09,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,37.8,5
order-34938-1KKB10,Customer_73,2023-12-19,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",69.75,1
order-78320-0A0789,Customer_53,2023-09-04,PROD-07044-C7ZUO1,Sole - Fillet,23.9,4
order-85837-LKBHJI,Customer_22,2024-06-14,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,13.97,1
order-56460-UAQUI4,Customer_89,2023-12-15,PROD-98653-BBZ430,Artichoke - Fresh,93.61,1
order-66553-MDNZJT,Customer_52,2023-10-29,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,7.27,1
order-63425-B44HXM,Customer_9,2024-03-16,PROD-99091-W7JHO8,Pork Salted Bellies,34.81,1
order-33829-ZQPNI1,Customer_36,2023-11-28,PROD-99091-W7JHO8,Pork Salted Bellies,69.26,1
order-19731-QSXIXT,Customer_30,2023-08-13,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,36.26,2
order-48958-4DAACT,Customer_19,2024-07-01,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,73.09,1
order-41886-7P29MH,Customer_86,2024-05-17,PROD-55844-OY7490,Venison - Denver Leg Boneless,76.39,1
order-93018-97XGKH,Customer_27,2024-07-05,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,43.41,4
order-11578-RXVRBA,Customer_91,2024-06-26,PROD-97351-03NF1Y,Sea Bass - Fillets,60.36,5
order-54753-1AT9F4,Customer_59,2024-02-25,PROD-55844-OY7490,Venison - Denver Leg Boneless,11.78,4
order-35540-MCUCM3,Customer_24,2024-01-01,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",35.51,4
order-40669-WYQU0K,Customer_64,2024-06-24,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,37.16,2
order-31111-ZVPRTF,Customer_87,2024-07-11,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,66.89,3
order-90513-MRO4H9,Customer_29,2023-12-11,PROD-22372-K04JUM,Onion Powder,33.99,4
order-04862-9Q8SG1,Customer_6,2024-01-08,PROD-03977-S1HZ6B,Pie Shell - 5,48.08,1
order-52490-0E9H6H,Customer_94,2024-01-13,PROD-56388-2OET3Y,Calvados - Boulard,9.28,1
order-15588-LU2HAO,Customer_27,2024-05-15,PROD-99091-W7JHO8,Pork Salted Bellies,61.98,4
order-64047-B5YYML,Customer_84,2023-08-25,PROD-97351-03NF1Y,Sea Bass - Fillets,66.96,2
order-14869-8CESD2,Customer_5,2023-10-12,PROD-56388-2OET3Y,Calvados - Boulard,86.27,2
order-16031-ADPGJO,Customer_35,2023-11-27,PROD-97351-03NF1Y,Sea Bass - Fillets,61.84,4
order-24528-S3LTIL,Customer_6,2024-06-06,PROD-56388-2OET3Y,Calvados - Boulard,43.78,5
order-95551-WZDDOD,Customer_71,2024-05-07,PROD-98653-BBZ430,Artichoke - Fresh,36.35,1
order-76885-9M1GTD,Customer_7,2023-09-30,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",87.14,4
order-88459-UGRA4Y,Customer_47,2024-01-18,PROD-98653-BBZ430,Artichoke - Fresh,70.26,1
order-88757-CSQK33,Customer_72,2023-09-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,22.45,3
order-45278-OYLP9A,Customer_25,2024-06-02,PROD-03977-S1HZ6B,Pie Shell - 5,72.0,2
order-97895-28RA63,Customer_88,2023-08-07,PROD-65311-XSZLWG,Cucumber - English,28.61,5
order-80646-MHACP9,Customer_94,2024-04-20,PROD-65311-XSZLWG,Cucumber - English,45.35,3
order-50821-BFDJA8,Customer_58,2024-03-28,PROD-97351-03NF1Y,Sea Bass - Fillets,20.98,1
order-67495-E700V5,Customer_67,2024-04-27,PROD-07044-C7ZUO1,Sole - Fillet,47.85,4
order-66006-HM8QLI,Customer_27,2023-09-19,PROD-97351-03NF1Y,Sea Bass - Fillets,71.42,3
order-24708-84QI0A,Customer_89,2024-05-01,PROD-33428-NUNI88,Cheese - Pied De Vents,22.85,4
order-11834-BRNHS8,Customer_15,2023-11-13,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,35.76,4
order-21969-R5CRFX,Customer_46,2024-07-17,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,80.39,3
order-94157-JZNU2N,Customer_37,2023-11-17,PROD-99091-W7JHO8,Pork Salted Bellies,22.51,5
order-97400-ZCCGKN,Customer_26,2023-09-08,PROD-89373-AWTFWY,Cookies Almond Hazelnut,10.74,2
order-41035-4MERBO,Customer_31,2023-09-26,PROD-55844-OY7490,Venison - Denver Leg Boneless,97.08,3
order-75724-1TB49B,Customer_22,2024-05-20,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,52.67,4
order-58121-XQEKBR,Customer_13,2023-09-01,PROD-69368-PGGPNC,Ostrich - Prime Cut,54.43,5
order-37740-YNAYBU,Customer_98,2024-07-24,PROD-69368-PGGPNC,Ostrich - Prime Cut,77.34,1
order-19303-9AP4LE,Customer_53,2023-09-27,PROD-33428-NUNI88,Cheese - Pied De Vents,85.32,3
order-08791-9DQDNA,Customer_46,2024-06-12,PROD-03977-S1HZ6B,Pie Shell - 5,70.6,4
order-55453-LVK3IJ,Customer_75,2024-03-31,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",24.84,2
order-14085-KCYI1N,Customer_59,2024-04-17,PROD-03977-S1HZ6B,Pie Shell - 5,46.53,2
order-97581-GQV3JR,Customer_40,2023-12-25,PROD-33428-NUNI88,Cheese - Pied De Vents,67.78,3
order-00593-XZFB7J,Customer_38,2023-12-13,PROD-69368-PGGPNC,Ostrich - Prime Cut,51.1,1
order-50408-9IN8MV,Customer_19,2024-07-03,PROD-89373-AWTFWY,Cookies Almond Hazelnut,29.79,3
order-81223-KZ8HWF,Customer_8,2023-09-27,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,71.62,1
order-10553-5XR8T2,Customer_96,2024-07-05,PROD-33428-NUNI88,Cheese - Pied De Vents,69.23,1
order-88567-YHFW2G,Customer_84,2023-10-27,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",26.57,5
order-35522-BIPPM2,Customer_93,2024-07-10,PROD-22372-K04JUM,Onion Powder,59.04,4
order-81013-42RTYF,Customer_74,2023-12-26,PROD-19756-FN378E,Roe - Flying Fish,56.43,5
order-54922-PJIW4U,Customer_82,2024-07-10,PROD-07044-C7ZUO1,Sole - Fillet,53.2,2
order-91981-WZJ4VE,Customer_89,2023-08-04,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",41.62,1
order-84701-FKIPNU,Customer_83,2024-04-25,PROD-22372-K04JUM,Onion Powder,64.74,2
order-73043-XXF9NX,Customer_2,2024-04-26,PROD-89373-AWTFWY,Cookies Almond Hazelnut,28.88,2
order-81824-LPNFOS,Customer_69,2024-06-16,PROD-56388-2OET3Y,Calvados - Boulard,86.47,1
order-17523-WHRU5Q,Customer_79,2024-02-03,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,22.83,2
order-59713-UAOMMO,Customer_9,2023-10-05,PROD-65311-XSZLWG,Cucumber - English,38.56,1
order-78036-ZNJETA,Customer_55,2023-12-11,PROD-03977-S1HZ6B,Pie Shell - 5,20.47,2
order-62290-HJZMCW,Customer_48,2024-04-11,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,41.45,2
order-01206-CALOAO,Customer_59,2024-04-30,PROD-97351-03NF1Y,Sea Bass - Fillets,76.78,4
order-95734-QXX1PG,Customer_88,2024-02-10,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,14.94,4
order-39966-JMIQ0T,Customer_8,2024-03-22,PROD-19756-FN378E,Roe - Flying Fish,57.62,2
order-86623-UWVDCP,Customer_54,2023-12-12,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",91.98,5
order-32032-4CD2KC,Customer_38,2023-09-26,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",19.02,2
order-97362-VPBU8R,Customer_51,2024-01-29,PROD-05828-E0QMLL,Carbonated Water - Orange,5.24,2
order-13881-75WTEW,Customer_22,2024-06-18,PROD-55844-OY7490,Venison - Denver Leg Boneless,10.82,3
order-77535-ZXZZRQ,Customer_25,2024-02-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,80.13,5
order-25071-9MWHT1,Customer_58,2024-06-21,PROD-33428-NUNI88,Cheese - Pied De Vents,26.51,5
order-37022-372KOK,Customer_5,2024-06-19,PROD-22372-K04JUM,Onion Powder,13.2,5
order-74719-NY6CBH,Customer_14,2024-04-13,PROD-97351-03NF1Y,Sea Bass - Fillets,39.88,5
order-69889-LCM3C2,Customer_89,2023-12-28,PROD-55844-OY7490,Venison - Denver Leg Boneless,90.21,2
order-65239-LY0D3G,Customer_17,2023-10-27,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",15.03,1
order-86254-0VUFY8,Customer_81,2024-04-05,PROD-99091-W7JHO8,Pork Salted Bellies,27.0,2
order-72001-TMIM8V,Customer_71,2024-01-10,PROD-05828-E0QMLL,Carbonated Water - Orange,25.02,2
order-37299-1LRCUL,Customer_37,2023-08-05,PROD-19756-FN378E,Roe - Flying Fish,91.45,2
order-90191-E1NY7N,Customer_64,2023-10-08,PROD-98653-BBZ430,Artichoke - Fresh,90.29,3
order-23755-4FCRY7,Customer_75,2023-12-12,PROD-07044-C7ZUO1,Sole - Fillet,77.37,1
order-13239-DXDFUF,Customer_98,2024-04-20,PROD-05828-E0QMLL,Carbonated Water - Orange,50.6,1
order-14666-I5HVHO,Customer_45,2024-07-20,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",9.09,2
order-93203-NLOFRM,Customer_58,2024-01-16,PROD-65311-XSZLWG,Cucumber - English,89.39,5
order-66726-GDAJXW,Customer_39,2024-04-26,PROD-05828-E0QMLL,Carbonated Water - Orange,17.55,4
order-94960-AVI98C,Customer_10,2023-09-21,PROD-98653-BBZ430,Artichoke - Fresh,10.77,3
order-99069-8WQHYW,Customer_87,2023-08-30,PROD-98653-BBZ430,Artichoke - Fresh,59.88,2
order-53319-QQTHJE,Customer_29,2023-12-31,PROD-07044-C7ZUO1,Sole - Fillet,20.57,5
order-27960-19MDJ8,Customer_74,2023-09-17,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,66.8,2
order-57251-PTYWD6,Customer_98,2023-12-13,PROD-55844-OY7490,Venison - Denver Leg Boneless,51.27,5
order-27152-UNTW9T,Customer_90,2023-11-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,48.37,5
order-53072-F5TPHC,Customer_73,2023-12-01,PROD-99091-W7JHO8,Pork Salted Bellies,68.65,2
order-26480-25R19D,Customer_70,2023-10-18,PROD-05828-E0QMLL,Carbonated Water - Orange,75.47,4
order-06707-5SR25Y,Customer_49,2024-04-01,PROD-65311-XSZLWG,Cucumber - English,18.31,1
order-70388-NMKJU3,Customer_49,2023-09-25,PROD-22372-K04JUM,Onion Powder,76.22,4
order-13268-T8EISL,Customer_95,2024-05-03,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,25.38,5
order-64978-9GKTTK,Customer_43,2024-01-02,PROD-07044-C7ZUO1,Sole - Fillet,62.88,3
order-35176-0JHMSO,Customer_35,2024-05-04,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",65.53,5
order-26373-6F7MLU,Customer_86,2023-09-30,PROD-98653-BBZ430,Artichoke - Fresh,26.65,2
order-04718-AZRVRD,Customer_51,2023-10-23,PROD-99091-W7JHO8,Pork Salted Bellies,82.38,1
order-22307-N6CCVY,Customer_18,2023-08-10,PROD-98653-BBZ430,Artichoke - Fresh,57.54,4
order-00876-XG77OW,Customer_53,2024-07-07,PROD-98653-BBZ430,Artichoke - Fresh,97.53,3
order-28779-4G77S7,Customer_59,2023-10-20,PROD-19756-FN378E,Roe - Flying Fish,19.65,4
order-30884-BDN408,Customer_51,2023-08-05,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,25.08,1
order-01912-893NIJ,Customer_88,2023-09-26,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,25.99,5
order-03899-SJ3O5Z,Customer_37,2024-06-25,PROD-05828-E0QMLL,Carbonated Water - Orange,28.54,4
order-54785-1AMOOU,Customer_32,2024-05-26,PROD-45878-087IDD,"Clams - Littleneck, Whole",13.02,4
order-55717-GUNEKF,Customer_85,2024-03-19,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,95.11,3
order-61388-GX9GR4,Customer_40,2024-01-18,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",76.22,1
order-49159-HIFS4S,Customer_95,2024-07-14,PROD-65311-XSZLWG,Cucumber - English,17.73,2
order-36856-KV8BMK,Customer_26,2024-05-01,PROD-98653-BBZ430,Artichoke - Fresh,22.68,4
order-66363-YKX7TB,Customer_91,2023-09-24,PROD-33428-NUNI88,Cheese - Pied De Vents,58.78,1
order-28576-7GAGQI,Customer_5,2024-03-26,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",40.51,1
order-36104-C9IXJ0,Customer_22,2024-07-06,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",70.36,5
order-85302-GZ7TBA,Customer_3,2023-11-04,PROD-07044-C7ZUO1,Sole - Fillet,97.5,4
order-49043-EENQCD,Customer_46,2024-07-26,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",32.23,2
order-36587-I6YHV4,Customer_49,2024-01-06,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,78.05,5
order-33666-6B70XA,Customer_71,2024-01-27,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,33.69,2
order-74276-9LDRY7,Customer_20,2024-06-01,PROD-89373-AWTFWY,Cookies Almond Hazelnut,63.27,1
order-02388-0JFPVQ,Customer_84,2024-02-05,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,83.89,1
order-73006-BY5SY3,Customer_28,2024-07-28,PROD-56388-2OET3Y,Calvados - Boulard,33.78,3
order-59473-ANH9D7,Customer_69,2023-09-30,PROD-65311-XSZLWG,Cucumber - English,53.26,3
order-71656-O3G3WE,Customer_82,2024-07-08,PROD-97351-03NF1Y,Sea Bass - Fillets,13.14,3
order-10402-R8ZNJP,Customer_52,2024-03-19,PROD-97351-03NF1Y,Sea Bass - Fillets,62.45,3
order-29918-9K0TQ6,Customer_25,2024-01-11,PROD-03977-S1HZ6B,Pie Shell - 5,41.45,2
order-68242-J31XIY,Customer_2,2024-04-27,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,77.56,2
order-25113-BF1MRN,Customer_14,2024-06-02,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",95.07,5
order-37432-RKEUFQ,Customer_13,2024-07-10,PROD-22372-K04JUM,Onion Powder,67.92,4
order-52255-LQ1HP9,Customer_91,2023-11-23,PROD-33428-NUNI88,Cheese - Pied De Vents,19.49,5
order-06414-5ENJYH,Customer_91,2024-02-08,PROD-98653-BBZ430,Artichoke - Fresh,57.5,1
order-60420-J6NH1H,Customer_26,2024-07-13,PROD-45878-087IDD,"Clams - Littleneck, Whole",51.07,4
order-87373-ZL5GOL,Customer_16,2024-05-19,PROD-45878-087IDD,"Clams - Littleneck, Whole",59.15,1
order-43507-K7I3HP,Customer_8,2024-06-15,PROD-03977-S1HZ6B,Pie Shell - 5,86.55,4
order-68600-VOKUQV,Customer_53,2023-09-16,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,86.37,1
order-65497-2QK053,Customer_34,2023-09-04,PROD-97351-03NF1Y,Sea Bass - Fillets,84.07,3
order-88126-X563JX,Customer_77,2024-02-02,PROD-56388-2OET3Y,Calvados - Boulard,62.28,4
order-60817-WBEATA,Customer_99,2024-02-25,PROD-22372-K04JUM,Onion Powder,19.93,1
order-22904-09VQYX,Customer_77,2024-06-16,PROD-69368-PGGPNC,Ostrich - Prime Cut,22.16,1
order-52111-DYG21Y,Customer_18,2023-11-25,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,79.98,3
order-37157-DRPGCS,Customer_18,2023-11-18,PROD-97351-03NF1Y,Sea Bass - Fillets,28.51,2
order-42108-FTV4B3,Customer_98,2024-03-14,PROD-97351-03NF1Y,Sea Bass - Fillets,61.68,4
order-24903-R7TW38,Customer_17,2023-12-05,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,12.86,5
order-03845-8Z9CWX,Customer_77,2023-12-07,PROD-56388-2OET3Y,Calvados - Boulard,84.68,2
order-33426-9Q2LN5,Customer_30,2023-10-17,PROD-07044-C7ZUO1,Sole - Fillet,25.95,1
order-26852-PSWCQD,Customer_46,2023-08-30,PROD-03977-S1HZ6B,Pie Shell - 5,22.29,4
order-78979-97QQ3K,Customer_61,2024-04-27,PROD-07044-C7ZUO1,Sole - Fillet,12.57,2
order-10363-GUXDXO,Customer_77,2024-06-15,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",92.86,1
order-25009-ZH58W6,Customer_71,2024-05-31,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,96.19,5
order-88433-Q03M73,Customer_58,2024-01-02,PROD-33428-NUNI88,Cheese - Pied De Vents,88.26,3
order-62493-NW0WR1,Customer_46,2024-04-21,PROD-65311-XSZLWG,Cucumber - English,95.48,1
order-72080-EZFU94,Customer_58,2024-06-07,PROD-98653-BBZ430,Artichoke - Fresh,93.55,3
order-08262-ETTNAJ,Customer_48,2024-07-27,PROD-65311-XSZLWG,Cucumber - English,22.45,3
order-45992-TPMG2I,Customer_18,2023-10-23,PROD-22372-K04JUM,Onion Powder,12.38,3
order-40592-619B1L,Customer_85,2024-02-28,PROD-56388-2OET3Y,Calvados - Boulard,5.67,2
order-65108-OADF5V,Customer_37,2023-08-18,PROD-03977-S1HZ6B,Pie Shell - 5,29.23,2
order-29418-5MR1SY,Customer_31,2023-12-08,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",37.14,4
order-87237-WZCRG0,Customer_48,2024-03-10,PROD-56388-2OET3Y,Calvados - Boulard,12.55,2
order-32263-HJCO7B,Customer_65,2024-05-28,PROD-98653-BBZ430,Artichoke - Fresh,20.21,1
order-43705-Q6NLZR,Customer_100,2024-04-04,PROD-55844-OY7490,Venison - Denver Leg Boneless,43.86,2
order-68649-DN5M02,Customer_2,2024-07-21,PROD-22372-K04JUM,Onion Powder,67.15,5
order-94872-V88AQY,Customer_83,2023-11-08,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",50.32,5
order-83910-TUUEA1,Customer_61,2024-01-13,PROD-03977-S1HZ6B,Pie Shell - 5,58.65,5
order-71948-EK2KQW,Customer_28,2024-03-05,PROD-69368-PGGPNC,Ostrich - Prime Cut,26.83,5
order-48150-F83M42,Customer_23,2023-08-30,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,10.0,2
order-87283-1UHXVS,Customer_79,2023-11-11,PROD-07044-C7ZUO1,Sole - Fillet,24.72,1
order-04561-24M8IK,Customer_52,2023-08-28,PROD-99091-W7JHO8,Pork Salted Bellies,87.47,4
order-69149-QCCATR,Customer_13,2023-08-30,PROD-65311-XSZLWG,Cucumber - English,90.01,2
order-85973-NMCI4T,Customer_90,2023-09-24,PROD-97351-03NF1Y,Sea Bass - Fillets,44.97,5
order-95489-QAP70H,Customer_70,2024-05-19,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,6.36,5
order-68399-6XWT22,Customer_5,2024-04-14,PROD-55844-OY7490,Venison - Denver Leg Boneless,28.73,5
order-49744-Y7UOLF,Customer_78,2023-08-20,PROD-65311-XSZLWG,Cucumber - English,91.12,4
order-32270-14MY2P,Customer_10,2023-12-25,PROD-45878-087IDD,"Clams - Littleneck, Whole",19.59,2
order-07918-OOR8G4,Customer_14,2024-05-12,PROD-97351-03NF1Y,Sea Bass - Fillets,12.65,5
order-82560-4F4OD2,Customer_37,2023-09-20,PROD-99091-W7JHO8,Pork Salted Bellies,58.51,5
order-93579-KB9OTD,Customer_44,2024-02-08,PROD-55844-OY7490,Venison - Denver Leg Boneless,22.84,1
order-62232-AT4024,Customer_72,2024-07-10,PROD-97351-03NF1Y,Sea Bass - Fillets,80.24,4
order-21636-DDMRCV,Customer_45,2024-01-10,PROD-45878-087IDD,"Clams - Littleneck, Whole",70.67,4
order-29471-DU1TH8,Customer_69,2024-03-15,PROD-07044-C7ZUO1,Sole - Fillet,94.9,5
order-51882-HVZ5B8,Customer_11,2023-09-14,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",40.54,4
order-73776-XI0PHF,Customer_53,2024-05-16,PROD-55844-OY7490,Venison - Denver Leg Boneless,89.11,5
order-31575-U2AKUG,Customer_13,2023-11-03,PROD-22372-K04JUM,Onion Powder,67.04,1
order-00549-NMIQIM,Customer_80,2024-03-11,PROD-99091-W7JHO8,Pork Salted Bellies,34.81,2
order-33775-SGJ13X,Customer_22,2024-01-19,PROD-99091-W7JHO8,Pork Salted Bellies,31.65,2
order-52034-D8K1TX,Customer_71,2023-10-23,PROD-33428-NUNI88,Cheese - Pied De Vents,54.22,2
order-79694-BQ26WE,Customer_64,2024-01-19,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,63.55,3
order-79124-SECHH3,Customer_35,2024-05-11,PROD-55844-OY7490,Venison - Denver Leg Boneless,35.51,1
order-88222-ZJBYSF,Customer_27,2023-09-27,PROD-55844-OY7490,Venison - Denver Leg Boneless,92.93,2
order-54129-CSLARI,Customer_84,2023-08-24,PROD-33428-NUNI88,Cheese - Pied De Vents,20.18,3
order-69464-A7NQFB,Customer_48,2024-02-11,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,9.05,3
order-51680-2CTX2R,Customer_79,2023-12-04,PROD-97351-03NF1Y,Sea Bass - Fillets,75.54,1
order-77013-PTH4KZ,Customer_95,2024-01-02,PROD-07044-C7ZUO1,Sole - Fillet,22.46,4
order-39949-WX3ZOP,Customer_16,2024-01-08,PROD-65311-XSZLWG,Cucumber - English,77.89,2
order-99861-D1ZEW4,Customer_73,2023-10-07,PROD-89373-AWTFWY,Cookies Almond Hazelnut,76.0,4
order-90836-BU2AM7,Customer_56,2023-09-18,PROD-99091-W7JHO8,Pork Salted Bellies,5.43,2
order-02712-EBWC9L,Customer_5,2024-05-24,PROD-33428-NUNI88,Cheese - Pied De Vents,94.05,4
order-91307-EM6FUF,Customer_15,2023-08-26,PROD-07044-C7ZUO1,Sole - Fillet,71.66,1
order-16601-0IX1AN,Customer_58,2023-08-26,PROD-69368-PGGPNC,Ostrich - Prime Cut,62.68,4
order-58091-DUF3D9,Customer_90,2024-05-27,PROD-97351-03NF1Y,Sea Bass - Fillets,94.43,2
order-32660-FKPBL8,Customer_91,2023-08-11,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",88.01,2
order-96291-U2UXO7,Customer_77,2024-06-05,PROD-45878-087IDD,"Clams - Littleneck, Whole",32.74,2
order-43785-D6T399,Customer_64,2023-12-06,PROD-19756-FN378E,Roe - Flying Fish,60.89,2
order-05516-2QBZ1F,Customer_81,2023-09-10,PROD-22372-K04JUM,Onion Powder,35.81,3
order-04091-SDTMIZ,Customer_98,2024-03-01,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,35.94,3
order-76932-4Z1C6S,Customer_22,2024-05-24,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",33.32,5
order-21005-GPILHC,Customer_54,2023-12-24,PROD-03977-S1HZ6B,Pie Shell - 5,10.85,5
order-80294-E5HGQM,Customer_12,2023-10-05,PROD-69368-PGGPNC,Ostrich - Prime Cut,57.16,4
order-29637-7XFC3E,Customer_35,2024-06-27,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,85.9,2
order-71114-HY58QT,Customer_77,2024-02-24,PROD-89373-AWTFWY,Cookies Almond Hazelnut,11.83,2
order-70949-XPDPA0,Customer_38,2024-07-27,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,87.28,5
order-14134-QIFAJW,Customer_3,2023-09-30,PROD-45878-087IDD,"Clams - Littleneck, Whole",80.6,5
order-94573-NGGIC1,Customer_22,2024-06-21,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",27.07,2
order-01184-4EN3N8,Customer_43,2023-09-22,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",93.77,4
order-22021-876VMW,Customer_91,2024-02-03,PROD-05828-E0QMLL,Carbonated Water - Orange,86.11,4
order-75603-DIPYZ7,Customer_70,2024-05-16,PROD-22372-K04JUM,Onion Powder,97.78,4
order-67057-6REXC2,Customer_99,2024-05-07,PROD-22372-K04JUM,Onion Powder,12.88,5
order-37680-9FOZH8,Customer_43,2023-12-05,PROD-33428-NUNI88,Cheese - Pied De Vents,80.29,1
order-00250-SC93YC,Customer_35,2024-04-08,PROD-05828-E0QMLL,Carbonated Water - Orange,51.7,5
order-17482-1R2GSM,Customer_74,2024-01-07,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,30.61,3
order-30492-OYX0U5,Customer_63,2023-10-22,PROD-89373-AWTFWY,Cookies Almond Hazelnut,69.8,5
order-67398-HQSG6A,Customer_26,2024-06-03,PROD-98653-BBZ430,Artichoke - Fresh,81.67,4
order-62015-67KIVC,Customer_78,2023-11-14,PROD-07044-C7ZUO1,Sole - Fillet,97.27,1
order-25025-K37XKU,Customer_58,2023-10-01,PROD-07044-C7ZUO1,Sole - Fillet,44.87,1
order-97464-WFCR1M,Customer_73,2024-02-17,PROD-99091-W7JHO8,Pork Salted Bellies,48.85,3
order-79032-ISFIRW,Customer_26,2023-09-24,PROD-07044-C7ZUO1,Sole - Fillet,15.59,5
order-97226-KAS7S7,Customer_64,2023-11-02,PROD-22372-K04JUM,Onion Powder,98.38,1
order-82660-1WI4P3,Customer_10,2024-03-01,PROD-98653-BBZ430,Artichoke - Fresh,75.91,3
order-92471-J9ODC1,Customer_10,2024-05-21,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",6.78,2
order-42639-K2VJVS,Customer_36,2024-02-14,PROD-03977-S1HZ6B,Pie Shell - 5,92.34,2
order-18816-5ZYKGY,Customer_32,2024-03-30,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",28.83,5
order-18377-PR5FKV,Customer_97,2024-05-14,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",19.27,3
order-90376-XY3K6Y,Customer_92,2023-09-02,PROD-05828-E0QMLL,Carbonated Water - Orange,25.53,5
order-97759-0372MV,Customer_62,2023-10-05,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,93.24,1
order-07511-VB60CE,Customer_45,2024-03-11,PROD-98653-BBZ430,Artichoke - Fresh,28.13,4
order-52403-ALAE6Z,Customer_32,2024-02-04,PROD-56388-2OET3Y,Calvados - Boulard,94.59,3
order-30242-6SCXU7,Customer_12,2024-07-14,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,30.74,4
order-60063-74JA82,Customer_79,2024-01-25,PROD-65311-XSZLWG,Cucumber - English,22.97,5
order-40780-TZMWXJ,Customer_42,2023-11-05,PROD-97351-03NF1Y,Sea Bass - Fillets,44.98,1
order-92326-WF8CV4,Customer_62,2023-11-07,PROD-89373-AWTFWY,Cookies Almond Hazelnut,92.99,5
order-40574-W1LMQ7,Customer_18,2024-01-29,PROD-99091-W7JHO8,Pork Salted Bellies,35.33,1
order-56331-8Q660O,Customer_43,2024-02-20,PROD-07044-C7ZUO1,Sole - Fillet,46.65,1
order-28606-MZS3V7,Customer_69,2023-10-22,PROD-56388-2OET3Y,Calvados - Boulard,43.22,2
